Service Type,Current participants
Capital,31.00 - 40.00
Community Participation Care,41.00 - 50.00
Early Childhood Supports,<=20
Group Centre Care,<=20
High Needs Personal Care,<=20
Other Capacity Building,21.00 - 30.00
Other Core,41.00 - 50.00
Personal Care,<=20
Plan Management,91.00 - 100.00
Shared Accommodation Supports,<=20
Support Coordination,71.00 - 80.00
Therapy,71.00 - 80.00
Total,91.00 - 100.00
,
Participant profile,Current participants
Aboriginal and Torres Strait Islander participants,51.00 - 60.00
Cultural and Linguistically Diverse participants,<=20
,
Service Type,Current spend
Capital,$71473
Community Participation Care,$1246305
Early Childhood Supports,$93766
Group Centre Care,$172380
High Needs Personal Care,$24460
Other Capacity Building,$228867
Other Core,$520033
Personal Care,$763931
Plan Management,$167144
Shared Accommodation Supports,$1626608
Support Coordination,$326607
Therapy,$635734
Total,$5877300
,
Service Type,Active Providers,Registered Providers,Unregistered Providers
,,,
Capital,27,15,12
Community Participation Care,18,<5,15
Early Childhood Supports,10,<5,6
Group Centre Care,<5,<5,<5
High Needs Personal Care,<5,<5,<5
Other Capacity Building,14,8,6
Other Core,31,15,16
Personal Care,11,<5,8
Plan Management,13,13,<5
Shared Accommodation Supports,9,<5,7
Support Coordination,15,12,<5
Therapy,36,18,18
Total,120,65,55
,
