Service Type,Current participants
Capital,31.00 - 40.00
Community Participation Care,141.00 - 150.00
Early Childhood Supports,31.00 - 40.00
Group Centre Care,41.00 - 50.00
High Needs Personal Care,21.00 - 30.00
Other Capacity Building,121.00 - 130.00
Other Core,191.00 - 200.00
Personal Care,61.00 - 70.00
Plan Management,131.00 - 140.00
Shared Accommodation Supports,31.00 - 40.00
Support Coordination,161.00 - 170.00
Therapy,161.00 - 170.00
Total,291.00 - 300.00
,
Participant profile,Current participants
Aboriginal and Torres Strait Islander participants,21.00 - 30.00
Cultural and Linguistically Diverse participants,<=20
,
Service Type,Current spend
Capital,$262809
Community Participation Care,$3929760
Early Childhood Supports,$224487
Group Centre Care,$487567
High Needs Personal Care,$230668
Other Capacity Building,$983295
Other Core,$2218539
Personal Care,$1803268
Plan Management,$166906
Shared Accommodation Supports,$4977327
Support Coordination,$737274
Therapy,$836798
Total,$16858700
,
Service Type,Active Providers,Registered Providers,Unregistered Providers
,,,
Capital,38,33,5
Community Participation Care,113,67,46
Early Childhood Supports,37,22,15
Group Centre Care,35,29,6
High Needs Personal Care,20,14,6
Other Capacity Building,115,62,53
Other Core,180,103,77
Personal Care,79,47,32
Plan Management,32,32,<5
Shared Accommodation Supports,33,25,8
Support Coordination,76,68,8
Therapy,175,111,64
Total,590,352,238
,
