Service Type,Current participants
Capital,51.00 - 60.00
Community Participation Care,81.00 - 90.00
Early Childhood Supports,21.00 - 30.00
Group Centre Care,<=20
High Needs Personal Care,<=20
Other Capacity Building,171.00 - 180.00
Other Core,181.00 - 190.00
Personal Care,61.00 - 70.00
Plan Management,141.00 - 150.00
Shared Accommodation Supports,21.00 - 30.00
Support Coordination,81.00 - 90.00
Therapy,141.00 - 150.00
Total,281.00 - 290.00
,
Participant profile,Current participants
Aboriginal and Torres Strait Islander participants,<=20
Cultural and Linguistically Diverse participants,<=20
,
Service Type,Current spend
Capital,$385549
Community Participation Care,$2776545
Early Childhood Supports,$218889
Group Centre Care,$87255
High Needs Personal Care,$91476
Other Capacity Building,$1728813
Other Core,$1508905
Personal Care,$3753433
Plan Management,$185595
Shared Accommodation Supports,$1517771
Support Coordination,$388621
Therapy,$1203946
Total,$13846800
,
Service Type,Active Providers,Registered Providers,Unregistered Providers
,,,
Capital,51,33,18
Community Participation Care,129,54,75
Early Childhood Supports,44,17,27
Group Centre Care,14,10,<5
High Needs Personal Care,16,10,6
Other Capacity Building,215,66,149
Other Core,277,81,196
Personal Care,79,30,49
Plan Management,33,33,<5
Shared Accommodation Supports,27,17,10
Support Coordination,86,59,27
Therapy,200,76,124
Total,796,290,506
,
