Service Type,Current participants
Capital,31.00 - 40.00
Community Participation Care,71.00 - 80.00
Early Childhood Supports,21.00 - 30.00
Group Centre Care,41.00 - 50.00
High Needs Personal Care,21.00 - 30.00
Other Capacity Building,91.00 - 100.00
Other Core,131.00 - 140.00
Personal Care,61.00 - 70.00
Plan Management,121.00 - 130.00
Shared Accommodation Supports,<=20
Support Coordination,71.00 - 80.00
Therapy,101.00 - 110.00
Total,191.00 - 200.00
,
Participant profile,Current participants
Aboriginal and Torres Strait Islander participants,<=20
Cultural and Linguistically Diverse participants,<=20
,
Service Type,Current spend
Capital,$216614
Community Participation Care,$1811173
Early Childhood Supports,$235996
Group Centre Care,$123525
High Needs Personal Care,$90428
Other Capacity Building,$1012625
Other Core,$1067445
Personal Care,$3669479
Plan Management,$159488
Shared Accommodation Supports,$1170982
Support Coordination,$274489
Therapy,$723741
Total,$10556000
,
Service Type,Active Providers,Registered Providers,Unregistered Providers
,,,
Capital,43,23,20
Community Participation Care,103,43,60
Early Childhood Supports,53,14,39
Group Centre Care,22,10,12
High Needs Personal Care,22,16,6
Other Capacity Building,102,41,61
Other Core,178,61,117
Personal Care,64,27,37
Plan Management,30,30,<5
Shared Accommodation Supports,13,6,7
Support Coordination,61,41,20
Therapy,198,74,124
Total,592,231,361
,
