Service Type,Current participants
Capital,<=20
Community Participation Care,<=20
Early Childhood Supports,<=20
Group Centre Care,<=20
High Needs Personal Care,<=20
Other Capacity Building,<=20
Other Core,21.00 - 30.00
Personal Care,<=20
Plan Management,21.00 - 30.00
Shared Accommodation Supports,<=20
Support Coordination,<=20
Therapy,21.00 - 30.00
Total,31.00 - 40.00
,
Participant profile,Current participants
Aboriginal and Torres Strait Islander participants,<=20
Cultural and Linguistically Diverse participants,<=20
,
Service Type,Current spend
Capital,$65532
Community Participation Care,$241523
Early Childhood Supports,$46898
Group Centre Care,$105377
High Needs Personal Care,$3083
Other Capacity Building,$56979
Other Core,$87561
Personal Care,$193535
Plan Management,$38171
Shared Accommodation Supports,$320274
Support Coordination,$55185
Therapy,$132790
Total,$1346900
,
Service Type,Active Providers,Registered Providers,Unregistered Providers
,,,
Capital,22,15,7
Community Participation Care,23,5,18
Early Childhood Supports,9,<5,5
Group Centre Care,5,<5,<5
High Needs Personal Care,<5,<5,<5
Other Capacity Building,23,<5,20
Other Core,38,18,20
Personal Care,15,<5,12
Plan Management,16,15,<5
Shared Accommodation Supports,6,<5,<5
Support Coordination,15,10,5
Therapy,39,12,27
Total,144,64,80
,
