Service Type,Current participants
Capital,111.00 - 120.00
Community Participation Care,181.00 - 190.00
Early Childhood Supports,51.00 - 60.00
Group Centre Care,41.00 - 50.00
High Needs Personal Care,51.00 - 60.00
Other Capacity Building,261.00 - 270.00
Other Core,331.00 - 340.00
Personal Care,131.00 - 140.00
Plan Management,261.00 - 270.00
Shared Accommodation Supports,51.00 - 60.00
Support Coordination,201.00 - 210.00
Therapy,231.00 - 240.00
Total,481.00 - 490.00
,
Participant profile,Current participants
Aboriginal and Torres Strait Islander participants,<=20
Cultural and Linguistically Diverse participants,31.00 - 40.00
,
Service Type,Current spend
Capital,$1453395
Community Participation Care,$3866825
Early Childhood Supports,$445367
Group Centre Care,$298929
High Needs Personal Care,$1604670
Other Capacity Building,$2609076
Other Core,$3458066
Personal Care,$4185618
Plan Management,$343207
Shared Accommodation Supports,$9945715
Support Coordination,$755317
Therapy,$1446941
Total,$30413100
,
Service Type,Active Providers,Registered Providers,Unregistered Providers
,,,
Capital,77,48,29
Community Participation Care,180,80,100
Early Childhood Supports,62,34,28
Group Centre Care,33,19,14
High Needs Personal Care,44,30,14
Other Capacity Building,199,90,109
Other Core,333,104,229
Personal Care,121,59,62
Plan Management,54,54,<5
Shared Accommodation Supports,38,28,10
Support Coordination,110,70,40
Therapy,267,83,184
Total,910,329,581
,
