Service Type,Current participants
Capital,71.00 - 80.00
Community Participation Care,111.00 - 120.00
Early Childhood Supports,31.00 - 40.00
Group Centre Care,41.00 - 50.00
High Needs Personal Care,21.00 - 30.00
Other Capacity Building,81.00 - 90.00
Other Core,141.00 - 150.00
Personal Care,81.00 - 90.00
Plan Management,141.00 - 150.00
Shared Accommodation Supports,61.00 - 70.00
Support Coordination,111.00 - 120.00
Therapy,131.00 - 140.00
Total,181.00 - 190.00
,
Participant profile,Current participants
Aboriginal and Torres Strait Islander participants,<=20
Cultural and Linguistically Diverse participants,31.00 - 40.00
,
Service Type,Current spend
Capital,$496062
Community Participation Care,$4788342
Early Childhood Supports,$318189
Group Centre Care,$925961
High Needs Personal Care,$21017
Other Capacity Building,$859229
Other Core,$1263300
Personal Care,$5232098
Plan Management,$192969
Shared Accommodation Supports,$8957351
Support Coordination,$468874
Therapy,$1133380
Total,$24656800
,
Service Type,Active Providers,Registered Providers,Unregistered Providers
,,,
Capital,83,50,33
Community Participation Care,184,80,104
Early Childhood Supports,52,31,21
Group Centre Care,31,23,8
High Needs Personal Care,31,19,12
Other Capacity Building,114,49,65
Other Core,223,104,119
Personal Care,142,54,88
Plan Management,55,55,<5
Shared Accommodation Supports,45,28,17
Support Coordination,91,67,24
Therapy,237,106,131
Total,824,385,439
,
