Service Type,Current participants
Capital,<=20
Community Participation Care,<=20
Early Childhood Supports,<=20
Group Centre Care,<=20
High Needs Personal Care,<=20
Other Capacity Building,31.00 - 40.00
Other Core,31.00 - 40.00
Personal Care,<=20
Plan Management,21.00 - 30.00
Shared Accommodation Supports,<=20
Support Coordination,<=20
Therapy,21.00 - 30.00
Total,51.00 - 60.00
,
Participant profile,Current participants
Aboriginal and Torres Strait Islander participants,<=20
Cultural and Linguistically Diverse participants,<=20
,
Service Type,Current spend
Capital,$13769
Community Participation Care,$450186
Early Childhood Supports,$10704
Group Centre Care,$91451
High Needs Personal Care,$2985
Other Capacity Building,$263622
Other Core,$297704
Personal Care,$281658
Plan Management,$32665
Shared Accommodation Supports,$37329
Support Coordination,$49857
Therapy,$125922
Total,$1657900
,
Service Type,Active Providers,Registered Providers,Unregistered Providers
,,,
Capital,5,5,<5
Community Participation Care,38,10,28
Early Childhood Supports,8,<5,<5
Group Centre Care,6,<5,<5
High Needs Personal Care,<5,<5,<5
Other Capacity Building,39,13,26
Other Core,52,19,33
Personal Care,19,5,14
Plan Management,13,13,<5
Shared Accommodation Supports,5,<5,<5
Support Coordination,12,9,<5
Therapy,43,12,31
Total,178,67,111
,
