Service Type,Current participants
Capital,61.00 - 70.00
Community Participation Care,91.00 - 100.00
Early Childhood Supports,61.00 - 70.00
Group Centre Care,31.00 - 40.00
High Needs Personal Care,<=20
Other Capacity Building,91.00 - 100.00
Other Core,161.00 - 170.00
Personal Care,71.00 - 80.00
Plan Management,201.00 - 210.00
Shared Accommodation Supports,21.00 - 30.00
Support Coordination,91.00 - 100.00
Therapy,181.00 - 190.00
Total,261.00 - 270.00
,
Participant profile,Current participants
Aboriginal and Torres Strait Islander participants,<=20
Cultural and Linguistically Diverse participants,<=20
,
Service Type,Current spend
Capital,$203511
Community Participation Care,$1585966
Early Childhood Supports,$273164
Group Centre Care,$389615
High Needs Personal Care,$1376282
Other Capacity Building,$824250
Other Core,$1176198
Personal Care,$2043390
Plan Management,$268843
Shared Accommodation Supports,$3095261
Support Coordination,$293313
Therapy,$1308432
Total,$12838200
,
Service Type,Active Providers,Registered Providers,Unregistered Providers
,,,
Capital,45,27,18
Community Participation Care,76,22,54
Early Childhood Supports,40,9,31
Group Centre Care,19,9,10
High Needs Personal Care,13,6,7
Other Capacity Building,64,26,38
Other Core,210,63,147
Personal Care,78,17,61
Plan Management,31,31,<5
Shared Accommodation Supports,14,6,8
Support Coordination,57,32,25
Therapy,154,54,100
Total,510,183,327
,
