Service Type,Current participants
Capital,<=20
Community Participation Care,21.00 - 30.00
Early Childhood Supports,<=20
Group Centre Care,<=20
High Needs Personal Care,<=20
Other Capacity Building,21.00 - 30.00
Other Core,41.00 - 50.00
Personal Care,<=20
Plan Management,51.00 - 60.00
Shared Accommodation Supports,<=20
Support Coordination,31.00 - 40.00
Therapy,41.00 - 50.00
Total,71.00 - 80.00
,
Participant profile,Current participants
Aboriginal and Torres Strait Islander participants,<=20
Cultural and Linguistically Diverse participants,<=20
,
Service Type,Current spend
Capital,$70956
Community Participation Care,$616180
Early Childhood Supports,$96365
Group Centre Care,$58888
High Needs Personal Care,$12163
Other Capacity Building,$230535
Other Core,$346168
Personal Care,$596206
Plan Management,$75809
Shared Accommodation Supports,$82759
Support Coordination,$69257
Therapy,$219530
Total,$2474800
,
Service Type,Active Providers,Registered Providers,Unregistered Providers
,,,
Capital,16,12,<5
Community Participation Care,42,10,32
Early Childhood Supports,14,<5,10
Group Centre Care,5,<5,<5
High Needs Personal Care,15,<5,12
Other Capacity Building,21,9,12
Other Core,56,22,34
Personal Care,26,<5,22
Plan Management,18,18,<5
Shared Accommodation Supports,9,<5,8
Support Coordination,31,15,16
Therapy,71,23,48
Total,201,78,123
,
