Service Type,Current participants
Capital,91.00 - 100.00
Community Participation Care,141.00 - 150.00
Early Childhood Supports,71.00 - 80.00
Group Centre Care,91.00 - 100.00
High Needs Personal Care,41.00 - 50.00
Other Capacity Building,331.00 - 340.00
Other Core,281.00 - 290.00
Personal Care,111.00 - 120.00
Plan Management,241.00 - 250.00
Shared Accommodation Supports,71.00 - 80.00
Support Coordination,181.00 - 190.00
Therapy,271.00 - 280.00
Total,561.00 - 570.00
,
Participant profile,Current participants
Aboriginal and Torres Strait Islander participants,21.00 - 30.00
Cultural and Linguistically Diverse participants,91.00 - 100.00
,
Service Type,Current spend
Capital,$645471
Community Participation Care,$3732491
Early Childhood Supports,$391353
Group Centre Care,$1842691
High Needs Personal Care,$1228290
Other Capacity Building,$4029100
Other Core,$3576380
Personal Care,$3930361
Plan Management,$322090
Shared Accommodation Supports,$12670024
Support Coordination,$689827
Therapy,$1855844
Total,$34913900
,
Service Type,Active Providers,Registered Providers,Unregistered Providers
,,,
Capital,73,48,25
Community Participation Care,216,126,90
Early Childhood Supports,83,53,30
Group Centre Care,48,39,9
High Needs Personal Care,74,34,40
Other Capacity Building,282,131,151
Other Core,309,147,162
Personal Care,162,83,79
Plan Management,83,83,<5
Shared Accommodation Supports,43,38,5
Support Coordination,154,120,34
Therapy,328,197,131
Total,1192,626,566
,
