Service Type,Current participants
Capital,111.00 - 120.00
Community Participation Care,171.00 - 180.00
Early Childhood Supports,41.00 - 50.00
Group Centre Care,71.00 - 80.00
High Needs Personal Care,61.00 - 70.00
Other Capacity Building,221.00 - 230.00
Other Core,301.00 - 310.00
Personal Care,111.00 - 120.00
Plan Management,251.00 - 260.00
Shared Accommodation Supports,61.00 - 70.00
Support Coordination,181.00 - 190.00
Therapy,231.00 - 240.00
Total,411.00 - 420.00
,
Participant profile,Current participants
Aboriginal and Torres Strait Islander participants,<=20
Cultural and Linguistically Diverse participants,51.00 - 60.00
,
Service Type,Current spend
Capital,$729558
Community Participation Care,$3729926
Early Childhood Supports,$180040
Group Centre Care,$1401773
High Needs Personal Care,$751053
Other Capacity Building,$2130058
Other Core,$3515280
Personal Care,$2684362
Plan Management,$339571
Shared Accommodation Supports,$9785916
Support Coordination,$772754
Therapy,$1667014
Total,$27687300
,
Service Type,Active Providers,Registered Providers,Unregistered Providers
,,,
Capital,103,63,40
Community Participation Care,227,82,145
Early Childhood Supports,48,23,25
Group Centre Care,39,23,16
High Needs Personal Care,69,30,39
Other Capacity Building,200,81,119
Other Core,379,144,235
Personal Care,131,42,89
Plan Management,61,60,<5
Shared Accommodation Supports,33,13,20
Support Coordination,115,88,27
Therapy,375,133,242
Total,1249,492,757
,
