Service Type,Current participants
Capital,71.00 - 80.00
Community Participation Care,111.00 - 120.00
Early Childhood Supports,51.00 - 60.00
Group Centre Care,41.00 - 50.00
High Needs Personal Care,21.00 - 30.00
Other Capacity Building,221.00 - 230.00
Other Core,251.00 - 260.00
Personal Care,61.00 - 70.00
Plan Management,201.00 - 210.00
Shared Accommodation Supports,41.00 - 50.00
Support Coordination,81.00 - 90.00
Therapy,181.00 - 190.00
Total,371.00 - 380.00
,
Participant profile,Current participants
Aboriginal and Torres Strait Islander participants,<=20
Cultural and Linguistically Diverse participants,<=20
,
Service Type,Current spend
Capital,$451466
Community Participation Care,$2399510
Early Childhood Supports,$296944
Group Centre Care,$462702
High Needs Personal Care,$141086
Other Capacity Building,$2024841
Other Core,$2962448
Personal Care,$1452071
Plan Management,$262340
Shared Accommodation Supports,$6396466
Support Coordination,$307735
Therapy,$1292139
Total,$18449700
,
Service Type,Active Providers,Registered Providers,Unregistered Providers
,,,
Capital,44,25,19
Community Participation Care,131,43,88
Early Childhood Supports,62,20,42
Group Centre Care,26,17,9
High Needs Personal Care,20,9,11
Other Capacity Building,162,60,102
Other Core,303,93,210
Personal Care,95,25,70
Plan Management,34,34,<5
Shared Accommodation Supports,16,12,<5
Support Coordination,67,41,26
Therapy,270,82,188
Total,820,271,549
,
