Service Type,Current participants
Capital,<=20
Community Participation Care,<=20
Early Childhood Supports,<=20
High Needs Personal Care,<=20
Other Capacity Building,<=20
Other Core,<=20
Personal Care,<=20
Plan Management,<=20
Shared Accommodation Supports,<=20
Support Coordination,<=20
Therapy,<=20
Total,<=20
,
Participant profile,Current participants
Aboriginal and Torres Strait Islander participants,<=20
Cultural and Linguistically Diverse participants,<=20
,
Service Type,Current spend
Capital,$53804
Community Participation Care,$331927
Early Childhood Supports,$22531
High Needs Personal Care,$774
Other Capacity Building,$21120
Other Core,$47238
Personal Care,$82605
Plan Management,$8932
Shared Accommodation Supports,$76395
Support Coordination,$49982
Therapy,$24794
Total,$720100
,
Service Type,Active Providers,Registered Providers,Unregistered Providers
,,,
Capital,<5,<5,<5
Community Participation Care,8,<5,6
Early Childhood Supports,<5,<5,<5
High Needs Personal Care,<5,<5,<5
Other Capacity Building,<5,<5,<5
Other Core,11,6,5
Personal Care,9,<5,9
Plan Management,9,9,<5
Shared Accommodation Supports,<5,<5,<5
Support Coordination,5,<5,<5
Therapy,12,9,<5
Total,43,26,17
,
