Service Type,Current participants
Capital,391.00 - 400.00
Community Participation Care,571.00 - 580.00
Early Childhood Supports,551.00 - 560.00
Group Centre Care,211.00 - 220.00
High Needs Personal Care,151.00 - 160.00
Other Capacity Building,601.00 - 610.00
Other Core,1001 - 1010
Personal Care,431.00 - 440.00
Plan Management,1461 - 1470
Shared Accommodation Supports,191.00 - 200.00
Support Coordination,611.00 - 620.00
Therapy,1301 - 1310
Total,1791 - 1800
,
Participant profile,Current participants
Aboriginal and Torres Strait Islander participants,161.00 - 170.00
Cultural and Linguistically Diverse participants,121.00 - 130.00
,
Service Type,Current spend
Capital,$1568899
Community Participation Care,$11695298
Early Childhood Supports,$3630128
Group Centre Care,$2773997
High Needs Personal Care,$3004010
Other Capacity Building,$5367517
Other Core,$6976132
Personal Care,$15405136
Plan Management,$1861643
Shared Accommodation Supports,$21000989
Support Coordination,$2243192
Therapy,$9054012
Total,$84581000
,
Service Type,Active Providers,Registered Providers,Unregistered Providers
,,,
Capital,227,109,118
Community Participation Care,518,174,344
Early Childhood Supports,259,77,182
Group Centre Care,101,47,54
High Needs Personal Care,127,54,73
Other Capacity Building,428,171,257
Other Core,801,255,546
Personal Care,392,132,260
Plan Management,100,100,<5
Shared Accommodation Supports,147,70,77
Support Coordination,355,143,212
Therapy,752,220,532
Total,2327,737,1590
,
