Service Type,Current participants
Capital,31.00 - 40.00
Community Participation Care,51.00 - 60.00
Early Childhood Supports,31.00 - 40.00
Group Centre Care,41.00 - 50.00
High Needs Personal Care,<=20
Other Capacity Building,31.00 - 40.00
Other Core,61.00 - 70.00
Personal Care,31.00 - 40.00
Plan Management,111.00 - 120.00
Shared Accommodation Supports,<=20
Support Coordination,41.00 - 50.00
Therapy,81.00 - 90.00
Total,131.00 - 140.00
,
Participant profile,Current participants
Aboriginal and Torres Strait Islander participants,21.00 - 30.00
Cultural and Linguistically Diverse participants,<=20
,
Service Type,Current spend
Capital,$75331
Community Participation Care,$1146977
Early Childhood Supports,$117907
Group Centre Care,$288018
High Needs Personal Care,$550305
Other Capacity Building,$196901
Other Core,$480681
Personal Care,$433693
Plan Management,$146222
Shared Accommodation Supports,$249451
Support Coordination,$69980
Therapy,$529192
Total,$4284700
,
Service Type,Active Providers,Registered Providers,Unregistered Providers
,,,
Capital,41,17,24
Community Participation Care,22,8,14
Early Childhood Supports,14,8,6
Group Centre Care,6,<5,<5
High Needs Personal Care,6,<5,<5
Other Capacity Building,24,9,15
Other Core,130,36,94
Personal Care,17,5,12
Plan Management,23,23,<5
Shared Accommodation Supports,8,<5,6
Support Coordination,19,15,<5
Therapy,49,21,28
Total,243,102,141
,
