Service Type,Current participants
Capital,51.00 - 60.00
Community Participation Care,111.00 - 120.00
Early Childhood Supports,81.00 - 90.00
Group Centre Care,<=20
High Needs Personal Care,<=20
Other Capacity Building,181.00 - 190.00
Other Core,211.00 - 220.00
Personal Care,81.00 - 90.00
Plan Management,251.00 - 260.00
Shared Accommodation Supports,31.00 - 40.00
Support Coordination,111.00 - 120.00
Therapy,191.00 - 200.00
Total,351.00 - 360.00
,
Participant profile,Current participants
Aboriginal and Torres Strait Islander participants,31.00 - 40.00
Cultural and Linguistically Diverse participants,<=20
,
Service Type,Current spend
Capital,$341955
Community Participation Care,$3697984
Early Childhood Supports,$548997
Group Centre Care,$219628
High Needs Personal Care,$1632565
Other Capacity Building,$1779210
Other Core,$2307444
Personal Care,$2373422
Plan Management,$321304
Shared Accommodation Supports,$1845101
Support Coordination,$444135
Therapy,$1095248
Total,$16607000
,
Service Type,Active Providers,Registered Providers,Unregistered Providers
,,,
Capital,58,32,26
Community Participation Care,207,25,182
Early Childhood Supports,60,15,45
Group Centre Care,16,8,8
High Needs Personal Care,36,<5,33
Other Capacity Building,171,33,138
Other Core,290,64,226
Personal Care,162,13,149
Plan Management,42,42,<5
Shared Accommodation Supports,28,5,23
Support Coordination,71,30,41
Therapy,180,35,145
Total,819,180,639
,
