Service Type,Current participants
Capital,51.00 - 60.00
Community Participation Care,91.00 - 100.00
Early Childhood Supports,<=20
Group Centre Care,<=20
High Needs Personal Care,31.00 - 40.00
Other Capacity Building,81.00 - 90.00
Other Core,111.00 - 120.00
Personal Care,71.00 - 80.00
Plan Management,141.00 - 150.00
Shared Accommodation Supports,41.00 - 50.00
Support Coordination,121.00 - 130.00
Therapy,101.00 - 110.00
Total,171.00 - 180.00
,
Participant profile,Current participants
Aboriginal and Torres Strait Islander participants,<=20
Cultural and Linguistically Diverse participants,21.00 - 30.00
,
Service Type,Current spend
Capital,$2083341
Community Participation Care,$2243858
Early Childhood Supports,$111211
Group Centre Care,$27003
High Needs Personal Care,$655223
Other Capacity Building,$791198
Other Core,$1151071
Personal Care,$4724004
Plan Management,$185499
Shared Accommodation Supports,$2169849
Support Coordination,$1030491
Therapy,$819667
Total,$15992400
,
Service Type,Active Providers,Registered Providers,Unregistered Providers
,,,
Capital,84,45,39
Community Participation Care,178,82,96
Early Childhood Supports,30,11,19
Group Centre Care,15,10,5
High Needs Personal Care,43,23,20
Other Capacity Building,108,57,51
Other Core,193,90,103
Personal Care,148,58,90
Plan Management,50,50,<5
Shared Accommodation Supports,40,17,23
Support Coordination,133,103,30
Therapy,185,79,106
Total,842,408,434
,
