Service Type,Current participants
Capital,21.00 - 30.00
Community Participation Care,31.00 - 40.00
Early Childhood Supports,<=20
Group Centre Care,<=20
High Needs Personal Care,<=20
Other Capacity Building,51.00 - 60.00
Other Core,71.00 - 80.00
Personal Care,21.00 - 30.00
Plan Management,61.00 - 70.00
Shared Accommodation Supports,<=20
Support Coordination,21.00 - 30.00
Therapy,51.00 - 60.00
Total,91.00 - 100.00
,
Participant profile,Current participants
Aboriginal and Torres Strait Islander participants,<=20
Cultural and Linguistically Diverse participants,<=20
,
Service Type,Current spend
Capital,$87590
Community Participation Care,$854430
Early Childhood Supports,$130427
Group Centre Care,$224933
High Needs Personal Care,$21358
Other Capacity Building,$438395
Other Core,$906274
Personal Care,$709744
Plan Management,$86422
Shared Accommodation Supports,$578992
Support Coordination,$100615
Therapy,$387095
Total,$4526300
,
Service Type,Active Providers,Registered Providers,Unregistered Providers
,,,
Capital,35,16,19
Community Participation Care,61,8,53
Early Childhood Supports,21,8,13
Group Centre Care,15,<5,11
High Needs Personal Care,16,6,10
Other Capacity Building,42,19,23
Other Core,108,30,78
Personal Care,45,8,37
Plan Management,19,19,<5
Shared Accommodation Supports,7,<5,<5
Support Coordination,24,20,<5
Therapy,79,23,56
Total,303,103,200
,
