Service Type,Current participants
Capital,211.00 - 220.00
Community Participation Care,441.00 - 450.00
Early Childhood Supports,191.00 - 200.00
Group Centre Care,171.00 - 180.00
High Needs Personal Care,81.00 - 90.00
Other Capacity Building,381.00 - 390.00
Other Core,601.00 - 610.00
Personal Care,341.00 - 350.00
Plan Management,501.00 - 510.00
Shared Accommodation Supports,111.00 - 120.00
Support Coordination,381.00 - 390.00
Therapy,691.00 - 700.00
Total,951.00 - 960.00
,
Participant profile,Current participants
Aboriginal and Torres Strait Islander participants,<=20
Cultural and Linguistically Diverse participants,401.00 - 410.00
,
Service Type,Current spend
Capital,$1964568
Community Participation Care,$16442328
Early Childhood Supports,$1115627
Group Centre Care,$4230970
High Needs Personal Care,$1497831
Other Capacity Building,$3830884
Other Core,$6677213
Personal Care,$19565060
Plan Management,$672740
Shared Accommodation Supports,$9225722
Support Coordination,$1348167
Therapy,$6039803
Total,$72610900
,
Service Type,Active Providers,Registered Providers,Unregistered Providers
,,,
Capital,154,111,43
Community Participation Care,378,249,129
Early Childhood Supports,141,79,62
Group Centre Care,105,83,22
High Needs Personal Care,97,53,44
Other Capacity Building,271,173,98
Other Core,526,277,249
Personal Care,323,197,126
Plan Management,118,118,<5
Shared Accommodation Supports,88,63,25
Support Coordination,248,196,52
Therapy,606,352,254
Total,1640,916,724
,
