Service Type,Current participants
Capital,31.00 - 40.00
Community Participation Care,71.00 - 80.00
Early Childhood Supports,31.00 - 40.00
Group Centre Care,21.00 - 30.00
High Needs Personal Care,21.00 - 30.00
Other Capacity Building,91.00 - 100.00
Other Core,111.00 - 120.00
Personal Care,41.00 - 50.00
Plan Management,111.00 - 120.00
Shared Accommodation Supports,21.00 - 30.00
Support Coordination,81.00 - 90.00
Therapy,121.00 - 130.00
Total,191.00 - 200.00
,
Participant profile,Current participants
Aboriginal and Torres Strait Islander participants,<=20
Cultural and Linguistically Diverse participants,81.00 - 90.00
,
Service Type,Current spend
Capital,$331602
Community Participation Care,$2281605
Early Childhood Supports,$218975
Group Centre Care,$195741
High Needs Personal Care,$750490
Other Capacity Building,$1201896
Other Core,$1671392
Personal Care,$2010112
Plan Management,$142690
Shared Accommodation Supports,$4269020
Support Coordination,$319828
Therapy,$1070814
Total,$14464200
,
Service Type,Active Providers,Registered Providers,Unregistered Providers
,,,
Capital,39,28,11
Community Participation Care,118,67,51
Early Childhood Supports,44,21,23
Group Centre Care,26,14,12
High Needs Personal Care,35,20,15
Other Capacity Building,69,41,28
Other Core,154,69,85
Personal Care,77,37,40
Plan Management,50,50,<5
Shared Accommodation Supports,14,12,<5
Support Coordination,88,76,12
Therapy,212,113,99
Total,595,335,260
,
