Service Type,Current participants
Capital,21.00 - 30.00
Community Participation Care,41.00 - 50.00
Early Childhood Supports,31.00 - 40.00
Group Centre Care,<=20
High Needs Personal Care,<=20
Other Capacity Building,101.00 - 110.00
Other Core,101.00 - 110.00
Personal Care,31.00 - 40.00
Plan Management,101.00 - 110.00
Shared Accommodation Supports,<=20
Support Coordination,41.00 - 50.00
Therapy,91.00 - 100.00
Total,191.00 - 200.00
,
Participant profile,Current participants
Aboriginal and Torres Strait Islander participants,<=20
Cultural and Linguistically Diverse participants,21.00 - 30.00
,
Service Type,Current spend
Capital,$112640
Community Participation Care,$831395
Early Childhood Supports,$151456
Group Centre Care,$44801
High Needs Personal Care,$121437
Other Capacity Building,$864984
Other Core,$1706741
Personal Care,$2914183
Plan Management,$136884
Shared Accommodation Supports,$556477
Support Coordination,$150892
Therapy,$703783
Total,$8295700
,
Service Type,Active Providers,Registered Providers,Unregistered Providers
,,,
Capital,21,13,8
Community Participation Care,83,29,54
Early Childhood Supports,38,9,29
Group Centre Care,17,10,7
High Needs Personal Care,19,8,11
Other Capacity Building,61,17,44
Other Core,117,43,74
Personal Care,94,15,79
Plan Management,29,29,<5
Shared Accommodation Supports,8,<5,<5
Support Coordination,54,32,22
Therapy,186,63,123
Total,502,172,330
,
