Service Type,Current participants
Capital,31.00 - 40.00
Community Participation Care,51.00 - 60.00
Early Childhood Supports,<=20
Group Centre Care,<=20
High Needs Personal Care,<=20
Other Capacity Building,61.00 - 70.00
Other Core,91.00 - 100.00
Personal Care,41.00 - 50.00
Plan Management,71.00 - 80.00
Shared Accommodation Supports,21.00 - 30.00
Support Coordination,61.00 - 70.00
Therapy,61.00 - 70.00
Total,121.00 - 130.00
,
Participant profile,Current participants
Aboriginal and Torres Strait Islander participants,<=20
Cultural and Linguistically Diverse participants,<=20
,
Service Type,Current spend
Capital,$1071845
Community Participation Care,$1522826
Early Childhood Supports,$58236
Group Centre Care,$41246
High Needs Personal Care,$151203
Other Capacity Building,$624181
Other Core,$1055860
Personal Care,$1880699
Plan Management,$100501
Shared Accommodation Supports,$1539746
Support Coordination,$302666
Therapy,$662648
Total,$9011700
,
Service Type,Active Providers,Registered Providers,Unregistered Providers
,,,
Capital,47,35,12
Community Participation Care,90,36,54
Early Childhood Supports,15,<5,11
Group Centre Care,20,13,7
High Needs Personal Care,21,8,13
Other Capacity Building,120,34,86
Other Core,238,72,166
Personal Care,72,20,52
Plan Management,28,28,<5
Shared Accommodation Supports,19,8,11
Support Coordination,66,43,23
Therapy,183,51,132
Total,679,227,452
,
