Service Type,Current participants
Capital,<=20
Community Participation Care,<=20
Early Childhood Supports,<=20
Group Centre Care,<=20
High Needs Personal Care,<=20
Other Capacity Building,<=20
Other Core,21.00 - 30.00
Personal Care,<=20
Plan Management,21.00 - 30.00
Shared Accommodation Supports,<=20
Support Coordination,21.00 - 30.00
Therapy,21.00 - 30.00
Total,31.00 - 40.00
,
Participant profile,Current participants
Aboriginal and Torres Strait Islander participants,<=20
Cultural and Linguistically Diverse participants,<=20
,
Service Type,Current spend
Capital,$38474
Community Participation Care,$364927
Early Childhood Supports,$9688
Group Centre Care,$35764
High Needs Personal Care,$963
Other Capacity Building,$192637
Other Core,$222622
Personal Care,$249944
Plan Management,$43236
Shared Accommodation Supports,$96282
Support Coordination,$66777
Therapy,$169340
Total,$1490700
,
Service Type,Active Providers,Registered Providers,Unregistered Providers
,,,
Capital,12,5,7
Community Participation Care,20,<5,16
Early Childhood Supports,5,<5,<5
Group Centre Care,5,<5,<5
High Needs Personal Care,<5,<5,<5
Other Capacity Building,16,<5,12
Other Core,19,8,11
Personal Care,11,<5,8
Plan Management,11,11,<5
Shared Accommodation Supports,6,<5,<5
Support Coordination,17,6,11
Therapy,23,8,15
Total,93,41,52
,
