Service Type,Current participants
Capital,281.00 - 290.00
Community Participation Care,431.00 - 440.00
Early Childhood Supports,171.00 - 180.00
Group Centre Care,121.00 - 130.00
High Needs Personal Care,141.00 - 150.00
Other Capacity Building,661.00 - 670.00
Other Core,781.00 - 790.00
Personal Care,301.00 - 310.00
Plan Management,671.00 - 680.00
Shared Accommodation Supports,191.00 - 200.00
Support Coordination,441.00 - 450.00
Therapy,631.00 - 640.00
Total,1151 - 1160
,
Participant profile,Current participants
Aboriginal and Torres Strait Islander participants,61.00 - 70.00
Cultural and Linguistically Diverse participants,71.00 - 80.00
,
Service Type,Current spend
Capital,$2820586
Community Participation Care,$13975944
Early Childhood Supports,$848693
Group Centre Care,$1196988
High Needs Personal Care,$2864343
Other Capacity Building,$6446221
Other Core,$11874369
Personal Care,$14170986
Plan Management,$883678
Shared Accommodation Supports,$22892487
Support Coordination,$1939893
Therapy,$5247611
Total,$85161800
,
Service Type,Active Providers,Registered Providers,Unregistered Providers
,,,
Capital,219,129,90
Community Participation Care,674,185,489
Early Childhood Supports,163,54,109
Group Centre Care,88,31,57
High Needs Personal Care,170,65,105
Other Capacity Building,602,195,407
Other Core,1023,269,754
Personal Care,566,134,432
Plan Management,123,123,<5
Shared Accommodation Supports,156,72,84
Support Coordination,315,189,126
Therapy,745,234,511
Total,2939,864,2075
,
