Service Type,Current participants
Capital,501.00 - 510.00
Community Participation Care,851.00 - 860.00
Early Childhood Supports,331.00 - 340.00
Group Centre Care,321.00 - 330.00
High Needs Personal Care,191.00 - 200.00
Other Capacity Building,841.00 - 850.00
Other Core,1141 - 1150
Personal Care,561.00 - 570.00
Plan Management,1381 - 1390
Shared Accommodation Supports,381.00 - 390.00
Support Coordination,861.00 - 870.00
Therapy,1131 - 1140
Total,1731 - 1740
,
Participant profile,Current participants
Aboriginal and Torres Strait Islander participants,201.00 - 210.00
Cultural and Linguistically Diverse participants,41.00 - 50.00
,
Service Type,Current spend
Capital,$3145511
Community Participation Care,$25962599
Early Childhood Supports,$1957492
Group Centre Care,$3172597
High Needs Personal Care,$3247511
Other Capacity Building,$6685932
Other Core,$12598187
Personal Care,$18052308
Plan Management,$1768724
Shared Accommodation Supports,$29771187
Support Coordination,$3573529
Therapy,$7411831
Total,$117347400
,
Service Type,Active Providers,Registered Providers,Unregistered Providers
,,,
Capital,278,107,171
Community Participation Care,1058,85,973
Early Childhood Supports,195,37,158
Group Centre Care,120,25,95
High Needs Personal Care,141,22,119
Other Capacity Building,646,106,540
Other Core,1053,172,881
Personal Care,762,57,705
Plan Management,82,82,<5
Shared Accommodation Supports,292,44,248
Support Coordination,235,87,148
Therapy,673,116,557
Total,3049,471,2578
,
