Service Type,Current participants
Capital,91.00 - 100.00
Community Participation Care,171.00 - 180.00
Early Childhood Supports,51.00 - 60.00
Group Centre Care,61.00 - 70.00
High Needs Personal Care,61.00 - 70.00
Other Capacity Building,161.00 - 170.00
Other Core,241.00 - 250.00
Personal Care,121.00 - 130.00
Plan Management,201.00 - 210.00
Shared Accommodation Supports,71.00 - 80.00
Support Coordination,161.00 - 170.00
Therapy,221.00 - 230.00
Total,331.00 - 340.00
,
Participant profile,Current participants
Aboriginal and Torres Strait Islander participants,<=20
Cultural and Linguistically Diverse participants,81.00 - 90.00
,
Service Type,Current spend
Capital,$976927
Community Participation Care,$5923850
Early Childhood Supports,$418904
Group Centre Care,$1203858
High Needs Personal Care,$2148728
Other Capacity Building,$1596562
Other Core,$1944129
Personal Care,$7126286
Plan Management,$275281
Shared Accommodation Supports,$10603612
Support Coordination,$751869
Therapy,$2149516
Total,$35119500
,
Service Type,Active Providers,Registered Providers,Unregistered Providers
,,,
Capital,85,59,26
Community Participation Care,233,123,110
Early Childhood Supports,69,35,34
Group Centre Care,46,35,11
High Needs Personal Care,65,39,26
Other Capacity Building,144,78,66
Other Core,330,179,151
Personal Care,207,85,122
Plan Management,64,64,<5
Shared Accommodation Supports,54,40,14
Support Coordination,144,116,28
Therapy,329,173,156
Total,1082,576,506
,
