Service Type,Current participants
Capital,<=20
Community Participation Care,<=20
Early Childhood Supports,<=20
Group Centre Care,<=20
Other Capacity Building,<=20
Other Core,<=20
Personal Care,<=20
Plan Management,<=20
Shared Accommodation Supports,<=20
Support Coordination,<=20
Therapy,<=20
Total,<=20
,
Participant profile,Current participants
Aboriginal and Torres Strait Islander participants,<=20
Cultural and Linguistically Diverse participants,<=20
,
Service Type,Current spend
Capital,$25735
Community Participation Care,$149108
Early Childhood Supports,$14945
Group Centre Care,$17580
Other Capacity Building,$13118
Other Core,$64233
Personal Care,$101598
Plan Management,$16006
Shared Accommodation Supports,$53297
Support Coordination,$20943
Therapy,$83630
Total,$560200
,
Service Type,Active Providers,Registered Providers,Unregistered Providers
,,,
Capital,6,<5,<5
Community Participation Care,6,<5,<5
Early Childhood Supports,5,<5,<5
Group Centre Care,<5,<5,<5
Other Capacity Building,5,<5,<5
Other Core,16,9,7
Personal Care,7,<5,<5
Plan Management,8,8,<5
Shared Accommodation Supports,<5,<5,<5
Support Coordination,5,<5,<5
Therapy,17,7,10
Total,59,34,25
,
