Service Type,Current participants
Capital,301.00 - 310.00
Community Participation Care,471.00 - 480.00
Early Childhood Supports,411.00 - 420.00
Group Centre Care,141.00 - 150.00
High Needs Personal Care,151.00 - 160.00
Other Capacity Building,701.00 - 710.00
Other Core,911.00 - 920.00
Personal Care,371.00 - 380.00
Plan Management,1021 - 1030
Shared Accommodation Supports,141.00 - 150.00
Support Coordination,621.00 - 630.00
Therapy,881.00 - 890.00
Total,1441 - 1450
,
Participant profile,Current participants
Aboriginal and Torres Strait Islander participants,51.00 - 60.00
Cultural and Linguistically Diverse participants,251.00 - 260.00
,
Service Type,Current spend
Capital,$3252274
Community Participation Care,$11009730
Early Childhood Supports,$2406705
Group Centre Care,$1319230
High Needs Personal Care,$3190494
Other Capacity Building,$7480976
Other Core,$5942654
Personal Care,$16493654
Plan Management,$1320379
Shared Accommodation Supports,$25795264
Support Coordination,$2743263
Therapy,$6884287
Total,$87838900
,
Service Type,Active Providers,Registered Providers,Unregistered Providers
,,,
Capital,209,114,95
Community Participation Care,517,204,313
Early Childhood Supports,252,81,171
Group Centre Care,76,36,40
High Needs Personal Care,142,73,69
Other Capacity Building,525,202,323
Other Core,858,261,597
Personal Care,374,142,232
Plan Management,140,140,<5
Shared Accommodation Supports,147,85,62
Support Coordination,346,220,126
Therapy,750,257,493
Total,2569,924,1645
,
