Service Type,Current participants
Capital,51.00 - 60.00
Community Participation Care,91.00 - 100.00
Early Childhood Supports,41.00 - 50.00
Group Centre Care,21.00 - 30.00
High Needs Personal Care,<=20
Other Capacity Building,71.00 - 80.00
Other Core,121.00 - 130.00
Personal Care,61.00 - 70.00
Plan Management,191.00 - 200.00
Shared Accommodation Supports,21.00 - 30.00
Support Coordination,111.00 - 120.00
Therapy,161.00 - 170.00
Total,211.00 - 220.00
,
Participant profile,Current participants
Aboriginal and Torres Strait Islander participants,<=20
Cultural and Linguistically Diverse participants,<=20
,
Service Type,Current spend
Capital,$101628
Community Participation Care,$1912321
Early Childhood Supports,$217754
Group Centre Care,$291688
High Needs Personal Care,$265668
Other Capacity Building,$612700
Other Core,$1219909
Personal Care,$1428698
Plan Management,$256754
Shared Accommodation Supports,$2867136
Support Coordination,$293150
Therapy,$1457569
Total,$10925000
,
Service Type,Active Providers,Registered Providers,Unregistered Providers
,,,
Capital,49,19,30
Community Participation Care,58,18,40
Early Childhood Supports,30,15,15
Group Centre Care,10,6,<5
High Needs Personal Care,13,6,7
Other Capacity Building,47,14,33
Other Core,177,59,118
Personal Care,48,13,35
Plan Management,26,26,<5
Shared Accommodation Supports,15,7,8
Support Coordination,39,24,15
Therapy,112,37,75
Total,385,143,242
,
