Service Type,Current participants
Capital,21.00 - 30.00
Community Participation Care,51.00 - 60.00
Early Childhood Supports,81.00 - 90.00
Group Centre Care,<=20
High Needs Personal Care,<=20
Other Capacity Building,111.00 - 120.00
Other Core,101.00 - 110.00
Personal Care,31.00 - 40.00
Plan Management,151.00 - 160.00
Shared Accommodation Supports,<=20
Support Coordination,61.00 - 70.00
Therapy,151.00 - 160.00
Total,261.00 - 270.00
,
Participant profile,Current participants
Aboriginal and Torres Strait Islander participants,31.00 - 40.00
Cultural and Linguistically Diverse participants,<=20
,
Service Type,Current spend
Capital,$137149
Community Participation Care,$970953
Early Childhood Supports,$627329
Group Centre Care,$353010
High Needs Personal Care,$37568
Other Capacity Building,$966358
Other Core,$1842386
Personal Care,$852181
Plan Management,$197189
Shared Accommodation Supports,$1061573
Support Coordination,$235492
Therapy,$835979
Total,$8117200
,
Service Type,Active Providers,Registered Providers,Unregistered Providers
,,,
Capital,34,25,9
Community Participation Care,63,26,37
Early Childhood Supports,79,35,44
Group Centre Care,12,7,5
High Needs Personal Care,7,<5,<5
Other Capacity Building,138,72,66
Other Core,145,61,84
Personal Care,58,22,36
Plan Management,36,36,<5
Shared Accommodation Supports,25,7,18
Support Coordination,48,36,12
Therapy,139,77,62
Total,495,244,251
,
