Service Type,Current participants
Capital,41.00 - 50.00
Community Participation Care,51.00 - 60.00
Early Childhood Supports,31.00 - 40.00
Group Centre Care,21.00 - 30.00
High Needs Personal Care,31.00 - 40.00
Other Capacity Building,111.00 - 120.00
Other Core,131.00 - 140.00
Personal Care,41.00 - 50.00
Plan Management,111.00 - 120.00
Shared Accommodation Supports,21.00 - 30.00
Support Coordination,71.00 - 80.00
Therapy,101.00 - 110.00
Total,181.00 - 190.00
,
Participant profile,Current participants
Aboriginal and Torres Strait Islander participants,<=20
Cultural and Linguistically Diverse participants,<=20
,
Service Type,Current spend
Capital,$760048
Community Participation Care,$1543008
Early Childhood Supports,$273491
Group Centre Care,$152498
High Needs Personal Care,$2811467
Other Capacity Building,$1247678
Other Core,$1095656
Personal Care,$3265334
Plan Management,$152083
Shared Accommodation Supports,$5967336
Support Coordination,$355693
Therapy,$916293
Total,$18540600
,
Service Type,Active Providers,Registered Providers,Unregistered Providers
,,,
Capital,72,41,31
Community Participation Care,124,34,90
Early Childhood Supports,44,11,33
Group Centre Care,22,9,13
High Needs Personal Care,53,15,38
Other Capacity Building,134,48,86
Other Core,281,82,199
Personal Care,95,22,73
Plan Management,40,40,<5
Shared Accommodation Supports,25,14,11
Support Coordination,76,37,39
Therapy,184,54,130
Total,776,260,516
,
