Service Type,Current participants
Capital,171.00 - 180.00
Community Participation Care,351.00 - 360.00
Early Childhood Supports,281.00 - 290.00
Group Centre Care,51.00 - 60.00
High Needs Personal Care,41.00 - 50.00
Other Capacity Building,321.00 - 330.00
Other Core,451.00 - 460.00
Personal Care,211.00 - 220.00
Plan Management,761.00 - 770.00
Shared Accommodation Supports,121.00 - 130.00
Support Coordination,671.00 - 680.00
Therapy,631.00 - 640.00
Total,901.00 - 910.00
,
Participant profile,Current participants
Aboriginal and Torres Strait Islander participants,211.00 - 220.00
Cultural and Linguistically Diverse participants,<=20
,
Service Type,Current spend
Capital,$1357735
Community Participation Care,$11220622
Early Childhood Supports,$1828523
Group Centre Care,$91088
High Needs Personal Care,$1241226
Other Capacity Building,$3307876
Other Core,$4469643
Personal Care,$11055807
Plan Management,$1278542
Shared Accommodation Supports,$11776310
Support Coordination,$2286716
Therapy,$4450040
Total,$54364100
,
Service Type,Active Providers,Registered Providers,Unregistered Providers
,,,
Capital,99,56,43
Community Participation Care,246,30,216
Early Childhood Supports,59,16,43
Group Centre Care,23,8,15
High Needs Personal Care,36,8,28
Other Capacity Building,257,49,208
Other Core,398,99,299
Personal Care,203,22,181
Plan Management,43,43,<5
Shared Accommodation Supports,78,16,62
Support Coordination,120,47,73
Therapy,183,45,138
Total,975,268,707
,
