Service Type,Current participants
Capital,91.00 - 100.00
Community Participation Care,151.00 - 160.00
Early Childhood Supports,51.00 - 60.00
Group Centre Care,61.00 - 70.00
High Needs Personal Care,41.00 - 50.00
Other Capacity Building,101.00 - 110.00
Other Core,151.00 - 160.00
Personal Care,131.00 - 140.00
Plan Management,241.00 - 250.00
Shared Accommodation Supports,61.00 - 70.00
Support Coordination,151.00 - 160.00
Therapy,191.00 - 200.00
Total,281.00 - 290.00
,
Participant profile,Current participants
Aboriginal and Torres Strait Islander participants,81.00 - 90.00
Cultural and Linguistically Diverse participants,<=20
,
Service Type,Current spend
Capital,$448485
Community Participation Care,$4629431
Early Childhood Supports,$171957
Group Centre Care,$262615
High Needs Personal Care,$505690
Other Capacity Building,$731495
Other Core,$1328493
Personal Care,$4908578
Plan Management,$314809
Shared Accommodation Supports,$5882247
Support Coordination,$561654
Therapy,$1386318
Total,$21131800
,
Service Type,Active Providers,Registered Providers,Unregistered Providers
,,,
Capital,62,29,33
Community Participation Care,107,24,83
Early Childhood Supports,48,16,32
Group Centre Care,18,8,10
High Needs Personal Care,28,9,19
Other Capacity Building,62,24,38
Other Core,136,42,94
Personal Care,88,16,72
Plan Management,28,28,<5
Shared Accommodation Supports,29,10,19
Support Coordination,48,26,22
Therapy,137,53,84
Total,454,156,298
,
