Service Type,Current participants
Capital,51.00 - 60.00
Community Participation Care,101.00 - 110.00
Early Childhood Supports,51.00 - 60.00
Group Centre Care,21.00 - 30.00
High Needs Personal Care,31.00 - 40.00
Other Capacity Building,91.00 - 100.00
Other Core,161.00 - 170.00
Personal Care,71.00 - 80.00
Plan Management,181.00 - 190.00
Shared Accommodation Supports,31.00 - 40.00
Support Coordination,101.00 - 110.00
Therapy,151.00 - 160.00
Total,231.00 - 240.00
,
Participant profile,Current participants
Aboriginal and Torres Strait Islander participants,<=20
Cultural and Linguistically Diverse participants,<=20
,
Service Type,Current spend
Capital,$464870
Community Participation Care,$1607423
Early Childhood Supports,$310618
Group Centre Care,$236798
High Needs Personal Care,$1001442
Other Capacity Building,$965379
Other Core,$1482178
Personal Care,$2368339
Plan Management,$243596
Shared Accommodation Supports,$8003048
Support Coordination,$523830
Therapy,$1225209
Total,$18432700
,
Service Type,Active Providers,Registered Providers,Unregistered Providers
,,,
Capital,57,31,26
Community Participation Care,168,49,119
Early Childhood Supports,62,24,38
Group Centre Care,28,13,15
High Needs Personal Care,34,16,18
Other Capacity Building,119,41,78
Other Core,319,89,230
Personal Care,133,35,98
Plan Management,42,42,<5
Shared Accommodation Supports,40,20,20
Support Coordination,92,49,43
Therapy,264,82,182
Total,874,293,581
,
