Service Type,Current participants
Capital,71.00 - 80.00
Community Participation Care,101.00 - 110.00
Early Childhood Supports,41.00 - 50.00
Group Centre Care,31.00 - 40.00
High Needs Personal Care,31.00 - 40.00
Other Capacity Building,291.00 - 300.00
Other Core,251.00 - 260.00
Personal Care,81.00 - 90.00
Plan Management,161.00 - 170.00
Shared Accommodation Supports,21.00 - 30.00
Support Coordination,101.00 - 110.00
Therapy,151.00 - 160.00
Total,451.00 - 460.00
,
Participant profile,Current participants
Aboriginal and Torres Strait Islander participants,<=20
Cultural and Linguistically Diverse participants,61.00 - 70.00
,
Service Type,Current spend
Capital,$549233
Community Participation Care,$2079267
Early Childhood Supports,$162989
Group Centre Care,$636337
High Needs Personal Care,$605380
Other Capacity Building,$3603336
Other Core,$5383360
Personal Care,$3557464
Plan Management,$203852
Shared Accommodation Supports,$612181
Support Coordination,$434159
Therapy,$1214499
Total,$19042100
,
Service Type,Active Providers,Registered Providers,Unregistered Providers
,,,
Capital,54,34,20
Community Participation Care,138,64,74
Early Childhood Supports,38,16,22
Group Centre Care,30,20,10
High Needs Personal Care,34,18,16
Other Capacity Building,243,97,146
Other Core,272,107,165
Personal Care,103,39,64
Plan Management,61,60,<5
Shared Accommodation Supports,21,14,7
Support Coordination,78,65,13
Therapy,214,95,119
Total,831,364,467
,
