Service Type,Current participants
Capital,71.00 - 80.00
Community Participation Care,121.00 - 130.00
Early Childhood Supports,71.00 - 80.00
Group Centre Care,31.00 - 40.00
High Needs Personal Care,41.00 - 50.00
Other Capacity Building,181.00 - 190.00
Other Core,241.00 - 250.00
Personal Care,81.00 - 90.00
Plan Management,221.00 - 230.00
Shared Accommodation Supports,31.00 - 40.00
Support Coordination,131.00 - 140.00
Therapy,201.00 - 210.00
Total,361.00 - 370.00
,
Participant profile,Current participants
Aboriginal and Torres Strait Islander participants,21.00 - 30.00
Cultural and Linguistically Diverse participants,51.00 - 60.00
,
Service Type,Current spend
Capital,$739271
Community Participation Care,$2914291
Early Childhood Supports,$492824
Group Centre Care,$319314
High Needs Personal Care,$444826
Other Capacity Building,$1691639
Other Core,$2330616
Personal Care,$5316521
Plan Management,$281784
Shared Accommodation Supports,$1010161
Support Coordination,$477542
Therapy,$1722861
Total,$17741700
,
Service Type,Active Providers,Registered Providers,Unregistered Providers
,,,
Capital,96,57,39
Community Participation Care,201,64,137
Early Childhood Supports,74,35,39
Group Centre Care,40,18,22
High Needs Personal Care,60,21,39
Other Capacity Building,145,65,80
Other Core,299,104,195
Personal Care,146,44,102
Plan Management,68,68,<5
Shared Accommodation Supports,44,19,25
Support Coordination,128,86,42
Therapy,282,118,164
Total,1032,419,613
,
