Service Type,Current participants
Capital,31.00 - 40.00
Community Participation Care,71.00 - 80.00
Early Childhood Supports,<=20
Group Centre Care,<=20
High Needs Personal Care,<=20
Other Capacity Building,41.00 - 50.00
Other Core,81.00 - 90.00
Personal Care,41.00 - 50.00
Plan Management,81.00 - 90.00
Shared Accommodation Supports,<=20
Support Coordination,71.00 - 80.00
Therapy,81.00 - 90.00
Total,121.00 - 130.00
,
Participant profile,Current participants
Aboriginal and Torres Strait Islander participants,<=20
Cultural and Linguistically Diverse participants,<=20
,
Service Type,Current spend
Capital,$186365
Community Participation Care,$1324857
Early Childhood Supports,$88197
Group Centre Care,$20228
High Needs Personal Care,$78356
Other Capacity Building,$396360
Other Core,$543711
Personal Care,$1255922
Plan Management,$106949
Shared Accommodation Supports,$461433
Support Coordination,$339206
Therapy,$612045
Total,$5413600
,
Service Type,Active Providers,Registered Providers,Unregistered Providers
,,,
Capital,46,28,18
Community Participation Care,89,45,44
Early Childhood Supports,12,9,<5
Group Centre Care,8,6,<5
High Needs Personal Care,14,9,5
Other Capacity Building,54,26,28
Other Core,123,55,68
Personal Care,72,29,43
Plan Management,27,27,<5
Shared Accommodation Supports,18,10,8
Support Coordination,70,48,22
Therapy,123,61,62
Total,441,225,216
,
