Service Type,Current participants
Capital,61.00 - 70.00
Community Participation Care,141.00 - 150.00
Early Childhood Supports,51.00 - 60.00
Group Centre Care,41.00 - 50.00
High Needs Personal Care,41.00 - 50.00
Other Capacity Building,141.00 - 150.00
Other Core,201.00 - 210.00
Personal Care,91.00 - 100.00
Plan Management,221.00 - 230.00
Shared Accommodation Supports,41.00 - 50.00
Support Coordination,161.00 - 170.00
Therapy,191.00 - 200.00
Total,301.00 - 310.00
,
Participant profile,Current participants
Aboriginal and Torres Strait Islander participants,<=20
Cultural and Linguistically Diverse participants,<=20
,
Service Type,Current spend
Capital,$273318
Community Participation Care,$2915574
Early Childhood Supports,$237744
Group Centre Care,$420885
High Needs Personal Care,$226096
Other Capacity Building,$1040829
Other Core,$2318023
Personal Care,$1883991
Plan Management,$300569
Shared Accommodation Supports,$1530894
Support Coordination,$602918
Therapy,$1316220
Total,$13067100
,
Service Type,Active Providers,Registered Providers,Unregistered Providers
,,,
Capital,67,36,31
Community Participation Care,190,30,160
Early Childhood Supports,45,14,31
Group Centre Care,36,13,23
High Needs Personal Care,40,13,27
Other Capacity Building,114,39,75
Other Core,236,74,162
Personal Care,154,18,136
Plan Management,38,38,<5
Shared Accommodation Supports,40,11,29
Support Coordination,84,55,29
Therapy,244,64,180
Total,831,260,571
,
