Service Type,Current participants
Capital,<=20
Community Participation Care,<=20
Early Childhood Supports,<=20
Group Centre Care,<=20
High Needs Personal Care,<=20
Other Capacity Building,21.00 - 30.00
Other Core,41.00 - 50.00
Personal Care,<=20
Plan Management,41.00 - 50.00
Shared Accommodation Supports,<=20
Support Coordination,21.00 - 30.00
Therapy,31.00 - 40.00
Total,61.00 - 70.00
,
Participant profile,Current participants
Aboriginal and Torres Strait Islander participants,<=20
Cultural and Linguistically Diverse participants,<=20
,
Service Type,Current spend
Capital,$113612
Community Participation Care,$272353
Early Childhood Supports,$93498
Group Centre Care,$33093
High Needs Personal Care,$91
Other Capacity Building,$333722
Other Core,$351078
Personal Care,$752271
Plan Management,$55039
Shared Accommodation Supports,$398409
Support Coordination,$68820
Therapy,$261474
Total,$2733500
,
Service Type,Active Providers,Registered Providers,Unregistered Providers
,,,
Capital,15,7,8
Community Participation Care,23,9,14
Early Childhood Supports,21,13,8
Group Centre Care,5,<5,<5
High Needs Personal Care,<5,<5,<5
Other Capacity Building,52,19,33
Other Core,107,38,69
Personal Care,23,9,14
Plan Management,19,19,<5
Shared Accommodation Supports,5,<5,<5
Support Coordination,23,19,<5
Therapy,80,33,47
Total,270,113,157
,
