Service Type,Current participants
Capital,<=20
Community Participation Care,<=20
Early Childhood Supports,<=20
Group Centre Care,<=20
High Needs Personal Care,<=20
Other Capacity Building,21.00 - 30.00
Other Core,31.00 - 40.00
Personal Care,<=20
Plan Management,21.00 - 30.00
Shared Accommodation Supports,<=20
Support Coordination,<=20
Therapy,21.00 - 30.00
Total,51.00 - 60.00
,
Participant profile,Current participants
Aboriginal and Torres Strait Islander participants,<=20
Cultural and Linguistically Diverse participants,<=20
,
Service Type,Current spend
Capital,$162657
Community Participation Care,$198872
Early Childhood Supports,$30652
Group Centre Care,$8004
High Needs Personal Care,$417
Other Capacity Building,$188891
Other Core,$306663
Personal Care,$213877
Plan Management,$36476
Shared Accommodation Supports,$28424
Support Coordination,$53825
Therapy,$130831
Total,$1359600
,
Service Type,Active Providers,Registered Providers,Unregistered Providers
,,,
Capital,16,11,5
Community Participation Care,21,7,14
Early Childhood Supports,12,<5,8
Group Centre Care,<5,<5,<5
High Needs Personal Care,<5,<5,<5
Other Capacity Building,62,19,43
Other Core,100,28,72
Personal Care,14,<5,11
Plan Management,12,12,<5
Shared Accommodation Supports,<5,<5,<5
Support Coordination,12,11,<5
Therapy,50,22,28
Total,233,92,141
,
