Service Type,Current participants
Capital,561.00 - 570.00
Community Participation Care,1061 - 1070
Early Childhood Supports,351.00 - 360.00
Group Centre Care,311.00 - 320.00
High Needs Personal Care,291.00 - 300.00
Other Capacity Building,1101 - 1110
Other Core,1621 - 1630
Personal Care,781.00 - 790.00
Plan Management,1571 - 1580
Shared Accommodation Supports,371.00 - 380.00
Support Coordination,1161 - 1170
Therapy,1341 - 1350
Total,2151 - 2160
,
Participant profile,Current participants
Aboriginal and Torres Strait Islander participants,91.00 - 100.00
Cultural and Linguistically Diverse participants,81.00 - 90.00
,
Service Type,Current spend
Capital,$4183792
Community Participation Care,$27803821
Early Childhood Supports,$1902793
Group Centre Care,$3731926
High Needs Personal Care,$9293231
Other Capacity Building,$9412968
Other Core,$15372147
Personal Care,$21350584
Plan Management,$2061361
Shared Accommodation Supports,$32043942
Support Coordination,$5663865
Therapy,$10183095
Total,$143003500
,
Service Type,Active Providers,Registered Providers,Unregistered Providers
,,,
Capital,342,168,174
Community Participation Care,1205,246,959
Early Childhood Supports,203,57,146
Group Centre Care,192,55,137
High Needs Personal Care,319,83,236
Other Capacity Building,864,235,629
Other Core,1644,374,1270
Personal Care,870,170,700
Plan Management,130,129,<5
Shared Accommodation Supports,234,87,147
Support Coordination,435,252,183
Therapy,1033,252,781
Total,4460,1059,3401
,
