Service Type,Current participants
Community Participation Care,<=20
Early Childhood Supports,<=20
Group Centre Care,<=20
High Needs Personal Care,<=20
Other Capacity Building,<=20
Other Core,<=20
Personal Care,<=20
Plan Management,<=20
Shared Accommodation Supports,<=20
Support Coordination,<=20
Therapy,<=20
Total,<=20
,
Participant profile,Current participants
Aboriginal and Torres Strait Islander participants,<=20
Cultural and Linguistically Diverse participants,<=20
,
Service Type,Current spend
Community Participation Care,$102991
Early Childhood Supports,$22411
Group Centre Care,$20680
High Needs Personal Care,$655
Other Capacity Building,$163495
Other Core,$472435
Personal Care,$4817
Plan Management,$10043
Shared Accommodation Supports,$35975
Support Coordination,$15808
Therapy,$26525
Total,$875800
,
Service Type,Active Providers,Registered Providers,Unregistered Providers
,,,
Community Participation Care,8,<5,7
Early Childhood Supports,<5,<5,<5
Group Centre Care,<5,<5,<5
High Needs Personal Care,<5,<5,<5
Other Capacity Building,17,<5,14
Other Core,31,<5,30
Personal Care,<5,<5,<5
Plan Management,7,7,<5
Shared Accommodation Supports,<5,<5,<5
Support Coordination,9,7,<5
Therapy,19,9,10
Total,84,25,59
,
