Service Type,Current participants
Capital,<=20
Community Participation Care,21.00 - 30.00
Early Childhood Supports,<=20
Group Centre Care,<=20
High Needs Personal Care,<=20
Other Capacity Building,21.00 - 30.00
Other Core,51.00 - 60.00
Personal Care,<=20
Plan Management,71.00 - 80.00
Shared Accommodation Supports,<=20
Support Coordination,31.00 - 40.00
Therapy,51.00 - 60.00
Total,81.00 - 90.00
,
Participant profile,Current participants
Aboriginal and Torres Strait Islander participants,<=20
Cultural and Linguistically Diverse participants,<=20
,
Service Type,Current spend
Capital,$175670
Community Participation Care,$538613
Early Childhood Supports,$78649
Group Centre Care,$216411
High Needs Personal Care,$22655
Other Capacity Building,$147192
Other Core,$328377
Personal Care,$993085
Plan Management,$89941
Shared Accommodation Supports,$98666
Support Coordination,$124043
Therapy,$285333
Total,$3098600
,
Service Type,Active Providers,Registered Providers,Unregistered Providers
,,,
Capital,21,15,6
Community Participation Care,37,16,21
Early Childhood Supports,11,6,5
Group Centre Care,9,6,<5
High Needs Personal Care,9,5,<5
Other Capacity Building,15,9,6
Other Core,67,31,36
Personal Care,27,10,17
Plan Management,22,22,<5
Shared Accommodation Supports,10,<5,6
Support Coordination,20,15,5
Therapy,73,26,47
Total,217,105,112
,
