Service Type,Current participants
Capital,131.00 - 140.00
Community Participation Care,201.00 - 210.00
Early Childhood Supports,51.00 - 60.00
Group Centre Care,71.00 - 80.00
High Needs Personal Care,71.00 - 80.00
Other Capacity Building,361.00 - 370.00
Other Core,441.00 - 450.00
Personal Care,141.00 - 150.00
Plan Management,291.00 - 300.00
Shared Accommodation Supports,71.00 - 80.00
Support Coordination,221.00 - 230.00
Therapy,261.00 - 270.00
Total,581.00 - 590.00
,
Participant profile,Current participants
Aboriginal and Torres Strait Islander participants,<=20
Cultural and Linguistically Diverse participants,81.00 - 90.00
,
Service Type,Current spend
Capital,$906409
Community Participation Care,$5997301
Early Childhood Supports,$191166
Group Centre Care,$1718552
High Needs Personal Care,$865905
Other Capacity Building,$3843094
Other Core,$5471938
Personal Care,$5793306
Plan Management,$379840
Shared Accommodation Supports,$10023129
Support Coordination,$1116227
Therapy,$2154650
Total,$38461500
,
Service Type,Active Providers,Registered Providers,Unregistered Providers
,,,
Capital,111,70,41
Community Participation Care,334,98,236
Early Childhood Supports,63,22,41
Group Centre Care,51,25,26
High Needs Personal Care,83,32,51
Other Capacity Building,366,94,272
Other Core,569,157,412
Personal Care,233,59,174
Plan Management,62,62,<5
Shared Accommodation Supports,48,24,24
Support Coordination,161,107,54
Therapy,400,121,279
Total,1677,514,1163
,
