Service Type,Current participants
Capital,<=20
Community Participation Care,<=20
Early Childhood Supports,<=20
Group Centre Care,<=20
High Needs Personal Care,<=20
Other Capacity Building,<=20
Other Core,<=20
Personal Care,<=20
Plan Management,31.00 - 40.00
Shared Accommodation Supports,<=20
Support Coordination,21.00 - 30.00
Therapy,21.00 - 30.00
Total,31.00 - 40.00
,
Participant profile,Current participants
Aboriginal and Torres Strait Islander participants,<=20
Cultural and Linguistically Diverse participants,<=20
,
Service Type,Current spend
Capital,$44266
Community Participation Care,$432408
Early Childhood Supports,$33665
Group Centre Care,$18966
High Needs Personal Care,$1200
Other Capacity Building,$13170
Other Core,$54248
Personal Care,$278468
Plan Management,$39099
Shared Accommodation Supports,$109185
Support Coordination,$57940
Therapy,$161544
Total,$1244200
,
Service Type,Active Providers,Registered Providers,Unregistered Providers
,,,
Capital,13,8,5
Community Participation Care,12,7,5
Early Childhood Supports,<5,<5,<5
Group Centre Care,<5,<5,<5
High Needs Personal Care,<5,<5,<5
Other Capacity Building,<5,<5,<5
Other Core,32,14,18
Personal Care,15,5,10
Plan Management,11,11,<5
Shared Accommodation Supports,7,<5,<5
Support Coordination,17,15,<5
Therapy,20,11,9
Total,96,55,41
,
