Service Type,Current participants
Capital,391.00 - 400.00
Community Participation Care,631.00 - 640.00
Early Childhood Supports,251.00 - 260.00
Group Centre Care,211.00 - 220.00
High Needs Personal Care,221.00 - 230.00
Other Capacity Building,681.00 - 690.00
Other Core,951.00 - 960.00
Personal Care,471.00 - 480.00
Plan Management,1001 - 1010
Shared Accommodation Supports,271.00 - 280.00
Support Coordination,641.00 - 650.00
Therapy,881.00 - 890.00
Total,1321 - 1330
,
Participant profile,Current participants
Aboriginal and Torres Strait Islander participants,61.00 - 70.00
Cultural and Linguistically Diverse participants,31.00 - 40.00
,
Service Type,Current spend
Capital,$2408742
Community Participation Care,$19604476
Early Childhood Supports,$1487369
Group Centre Care,$2450875
High Needs Personal Care,$947850
Other Capacity Building,$6078212
Other Core,$8766769
Personal Care,$12110737
Plan Management,$1286534
Shared Accommodation Supports,$26601079
Support Coordination,$2819337
Therapy,$7004103
Total,$91566100
,
Service Type,Active Providers,Registered Providers,Unregistered Providers
,,,
Capital,259,123,136
Community Participation Care,888,127,761
Early Childhood Supports,178,36,142
Group Centre Care,103,32,71
High Needs Personal Care,227,45,182
Other Capacity Building,677,121,556
Other Core,1121,228,893
Personal Care,721,88,633
Plan Management,104,104,<5
Shared Accommodation Supports,207,52,155
Support Coordination,325,124,201
Therapy,766,158,608
Total,3145,629,2516
,
