Service Type,Current participants
Capital,351.00 - 360.00
Community Participation Care,701.00 - 710.00
Early Childhood Supports,201.00 - 210.00
Group Centre Care,241.00 - 250.00
High Needs Personal Care,221.00 - 230.00
Other Capacity Building,831.00 - 840.00
Other Core,1161 - 1170
Personal Care,471.00 - 480.00
Plan Management,941.00 - 950.00
Shared Accommodation Supports,231.00 - 240.00
Support Coordination,811.00 - 820.00
Therapy,901.00 - 910.00
Total,1541 - 1550
,
Participant profile,Current participants
Aboriginal and Torres Strait Islander participants,71.00 - 80.00
Cultural and Linguistically Diverse participants,221.00 - 230.00
,
Service Type,Current spend
Capital,$2293833
Community Participation Care,$19425276
Early Childhood Supports,$1480890
Group Centre Care,$3654749
High Needs Personal Care,$4296385
Other Capacity Building,$8674960
Other Core,$10470425
Personal Care,$21225260
Plan Management,$1221364
Shared Accommodation Supports,$31210435
Support Coordination,$4364449
Therapy,$7064526
Total,$115382600
,
Service Type,Active Providers,Registered Providers,Unregistered Providers
,,,
Capital,276,135,141
Community Participation Care,722,286,436
Early Childhood Supports,171,74,97
Group Centre Care,120,71,49
High Needs Personal Care,202,92,110
Other Capacity Building,698,250,448
Other Core,1105,346,759
Personal Care,575,221,354
Plan Management,119,119,<5
Shared Accommodation Supports,143,73,70
Support Coordination,401,255,146
Therapy,921,327,594
Total,3365,1137,2228
,
