Service Type,Current participants
Capital,21.00 - 30.00
Community Participation Care,41.00 - 50.00
Early Childhood Supports,41.00 - 50.00
Group Centre Care,<=20
High Needs Personal Care,<=20
Other Capacity Building,81.00 - 90.00
Other Core,101.00 - 110.00
Personal Care,21.00 - 30.00
Plan Management,121.00 - 130.00
Shared Accommodation Supports,<=20
Support Coordination,41.00 - 50.00
Therapy,111.00 - 120.00
Total,191.00 - 200.00
,
Participant profile,Current participants
Aboriginal and Torres Strait Islander participants,<=20
Cultural and Linguistically Diverse participants,<=20
,
Service Type,Current spend
Capital,$90213
Community Participation Care,$878898
Early Childhood Supports,$187401
Group Centre Care,$223235
High Needs Personal Care,$251443
Other Capacity Building,$696615
Other Core,$984721
Personal Care,$1841569
Plan Management,$152406
Shared Accommodation Supports,$260574
Support Coordination,$122580
Therapy,$624823
Total,$6314500
,
Service Type,Active Providers,Registered Providers,Unregistered Providers
,,,
Capital,24,8,16
Community Participation Care,68,12,56
Early Childhood Supports,51,15,36
Group Centre Care,12,6,6
High Needs Personal Care,15,9,6
Other Capacity Building,55,21,34
Other Core,119,37,82
Personal Care,49,12,37
Plan Management,37,37,<5
Shared Accommodation Supports,17,6,11
Support Coordination,53,26,27
Therapy,140,48,92
Total,400,152,248
,
