Service Type,Current participants
Capital,51.00 - 60.00
Community Participation Care,81.00 - 90.00
Early Childhood Supports,61.00 - 70.00
Group Centre Care,21.00 - 30.00
High Needs Personal Care,21.00 - 30.00
Other Capacity Building,111.00 - 120.00
Other Core,151.00 - 160.00
Personal Care,61.00 - 70.00
Plan Management,211.00 - 220.00
Shared Accommodation Supports,21.00 - 30.00
Support Coordination,81.00 - 90.00
Therapy,161.00 - 170.00
Total,281.00 - 290.00
,
Participant profile,Current participants
Aboriginal and Torres Strait Islander participants,<=20
Cultural and Linguistically Diverse participants,<=20
,
Service Type,Current spend
Capital,$222683
Community Participation Care,$1573523
Early Childhood Supports,$259921
Group Centre Care,$339978
High Needs Personal Care,$1059226
Other Capacity Building,$890236
Other Core,$1052271
Personal Care,$1638375
Plan Management,$273673
Shared Accommodation Supports,$1292549
Support Coordination,$360804
Therapy,$917391
Total,$9880600
,
Service Type,Active Providers,Registered Providers,Unregistered Providers
,,,
Capital,50,33,17
Community Participation Care,114,28,86
Early Childhood Supports,60,17,43
Group Centre Care,24,7,17
High Needs Personal Care,30,8,22
Other Capacity Building,114,36,78
Other Core,215,73,142
Personal Care,97,19,78
Plan Management,44,44,<5
Shared Accommodation Supports,24,13,11
Support Coordination,84,58,26
Therapy,203,64,139
Total,700,272,428
,
