Service Type,Current participants
Capital,91.00 - 100.00
Community Participation Care,191.00 - 200.00
Early Childhood Supports,91.00 - 100.00
Group Centre Care,41.00 - 50.00
High Needs Personal Care,41.00 - 50.00
Other Capacity Building,121.00 - 130.00
Other Core,251.00 - 260.00
Personal Care,141.00 - 150.00
Plan Management,311.00 - 320.00
Shared Accommodation Supports,41.00 - 50.00
Support Coordination,211.00 - 220.00
Therapy,261.00 - 270.00
Total,371.00 - 380.00
,
Participant profile,Current participants
Aboriginal and Torres Strait Islander participants,<=20
Cultural and Linguistically Diverse participants,191.00 - 200.00
,
Service Type,Current spend
Capital,$374589
Community Participation Care,$5127797
Early Childhood Supports,$673393
Group Centre Care,$1180846
High Needs Personal Care,$926074
Other Capacity Building,$1110973
Other Core,$1359019
Personal Care,$5373056
Plan Management,$416335
Shared Accommodation Supports,$5255817
Support Coordination,$861002
Therapy,$1998683
Total,$24657600
,
Service Type,Active Providers,Registered Providers,Unregistered Providers
,,,
Capital,96,57,39
Community Participation Care,260,98,162
Early Childhood Supports,109,40,69
Group Centre Care,44,27,17
High Needs Personal Care,55,24,31
Other Capacity Building,114,64,50
Other Core,317,128,189
Personal Care,175,57,118
Plan Management,69,69,<5
Shared Accommodation Supports,49,21,28
Support Coordination,148,112,36
Therapy,340,128,212
Total,1124,466,658
,
