Service Type,Current participants
Capital,21.00 - 30.00
Community Participation Care,31.00 - 40.00
Early Childhood Supports,41.00 - 50.00
Group Centre Care,<=20
High Needs Personal Care,<=20
Other Capacity Building,61.00 - 70.00
Other Core,61.00 - 70.00
Personal Care,21.00 - 30.00
Plan Management,101.00 - 110.00
Shared Accommodation Supports,<=20
Support Coordination,31.00 - 40.00
Therapy,91.00 - 100.00
Total,151.00 - 160.00
,
Participant profile,Current participants
Aboriginal and Torres Strait Islander participants,<=20
Cultural and Linguistically Diverse participants,<=20
,
Service Type,Current spend
Capital,$185178
Community Participation Care,$1071164
Early Childhood Supports,$235091
Group Centre Care,$367949
High Needs Personal Care,$201932
Other Capacity Building,$649938
Other Core,$503598
Personal Care,$990367
Plan Management,$132952
Shared Accommodation Supports,$287518
Support Coordination,$95149
Therapy,$559117
Total,$5280000
,
Service Type,Active Providers,Registered Providers,Unregistered Providers
,,,
Capital,35,26,9
Community Participation Care,40,19,21
Early Childhood Supports,48,25,23
Group Centre Care,14,8,6
High Needs Personal Care,12,6,6
Other Capacity Building,71,37,34
Other Core,88,46,42
Personal Care,29,12,17
Plan Management,39,39,<5
Shared Accommodation Supports,10,6,<5
Support Coordination,30,28,<5
Therapy,139,75,64
Total,369,215,154
,
