Service Type,Current participants
Capital,<=20
Community Participation Care,<=20
Early Childhood Supports,<=20
High Needs Personal Care,<=20
Other Capacity Building,<=20
Other Core,31.00 - 40.00
Personal Care,<=20
Plan Management,31.00 - 40.00
Shared Accommodation Supports,<=20
Support Coordination,<=20
Therapy,21.00 - 30.00
Total,51.00 - 60.00
,
Participant profile,Current participants
Aboriginal and Torres Strait Islander participants,<=20
Cultural and Linguistically Diverse participants,<=20
,
Service Type,Current spend
Capital,$43566
Community Participation Care,$293405
Early Childhood Supports,$38562
High Needs Personal Care,$1
Other Capacity Building,$154774
Other Core,$252918
Personal Care,$565358
Plan Management,$52412
Shared Accommodation Supports,$84154
Support Coordination,$50864
Therapy,$126776
Total,$1662800
,
Service Type,Active Providers,Registered Providers,Unregistered Providers
,,,
Capital,18,10,8
Community Participation Care,27,<5,23
Early Childhood Supports,10,<5,7
High Needs Personal Care,<5,<5,<5
Other Capacity Building,25,8,17
Other Core,46,17,29
Personal Care,23,<5,22
Plan Management,14,14,<5
Shared Accommodation Supports,9,<5,8
Support Coordination,11,7,<5
Therapy,31,8,23
Total,152,51,101
,
