Service Type,Current participants
Capital,41.00 - 50.00
Community Participation Care,61.00 - 70.00
Early Childhood Supports,<=20
Group Centre Care,<=20
High Needs Personal Care,21.00 - 30.00
Other Capacity Building,141.00 - 150.00
Other Core,131.00 - 140.00
Personal Care,41.00 - 50.00
Plan Management,81.00 - 90.00
Shared Accommodation Supports,21.00 - 30.00
Support Coordination,61.00 - 70.00
Therapy,61.00 - 70.00
Total,191.00 - 200.00
,
Participant profile,Current participants
Aboriginal and Torres Strait Islander participants,<=20
Cultural and Linguistically Diverse participants,21.00 - 30.00
,
Service Type,Current spend
Capital,$350920
Community Participation Care,$1624863
Early Childhood Supports,$100184
Group Centre Care,$302345
High Needs Personal Care,$249597
Other Capacity Building,$1389513
Other Core,$2416026
Personal Care,$1880765
Plan Management,$110762
Shared Accommodation Supports,$2642425
Support Coordination,$291858
Therapy,$536927
Total,$11896200
,
Service Type,Active Providers,Registered Providers,Unregistered Providers
,,,
Capital,37,29,8
Community Participation Care,124,38,86
Early Childhood Supports,18,8,10
Group Centre Care,22,13,9
High Needs Personal Care,25,9,16
Other Capacity Building,127,43,84
Other Core,216,73,143
Personal Care,83,18,65
Plan Management,32,32,<5
Shared Accommodation Supports,21,12,9
Support Coordination,57,45,12
Therapy,131,48,83
Total,638,249,389
,
