Service Type,Current participants
Capital,411.00 - 420.00
Community Participation Care,651.00 - 660.00
Early Childhood Supports,421.00 - 430.00
Group Centre Care,261.00 - 270.00
High Needs Personal Care,181.00 - 190.00
Other Capacity Building,651.00 - 660.00
Other Core,1001 - 1010
Personal Care,521.00 - 530.00
Plan Management,1471 - 1480
Shared Accommodation Supports,191.00 - 200.00
Support Coordination,791.00 - 800.00
Therapy,1221 - 1230
Total,1841 - 1850
,
Participant profile,Current participants
Aboriginal and Torres Strait Islander participants,231.00 - 240.00
Cultural and Linguistically Diverse participants,31.00 - 40.00
,
Service Type,Current spend
Capital,$2276304
Community Participation Care,$15306021
Early Childhood Supports,$2041693
Group Centre Care,$2775589
High Needs Personal Care,$1907943
Other Capacity Building,$4191045
Other Core,$6441138
Personal Care,$22099067
Plan Management,$1889261
Shared Accommodation Supports,$13635877
Support Coordination,$2875478
Therapy,$7412476
Total,$82851900
,
Service Type,Active Providers,Registered Providers,Unregistered Providers
,,,
Capital,156,80,76
Community Participation Care,300,61,239
Early Childhood Supports,140,52,88
Group Centre Care,54,19,35
High Needs Personal Care,75,21,54
Other Capacity Building,256,82,174
Other Core,595,170,425
Personal Care,262,49,213
Plan Management,91,91,<5
Shared Accommodation Supports,83,28,55
Support Coordination,126,67,59
Therapy,428,133,295
Total,1506,474,1032
,
