Service Type,Current participants
Capital,<=20
Community Participation Care,<=20
Early Childhood Supports,<=20
Group Centre Care,<=20
High Needs Personal Care,<=20
Other Capacity Building,<=20
Other Core,31.00 - 40.00
Personal Care,<=20
Plan Management,31.00 - 40.00
Shared Accommodation Supports,<=20
Support Coordination,<=20
Therapy,21.00 - 30.00
Total,41.00 - 50.00
,
Participant profile,Current participants
Aboriginal and Torres Strait Islander participants,<=20
Cultural and Linguistically Diverse participants,<=20
,
Service Type,Current spend
Capital,$17852
Community Participation Care,$398041
Early Childhood Supports,$54961
Group Centre Care,$889
High Needs Personal Care,$366
Other Capacity Building,$131492
Other Core,$255198
Personal Care,$143813
Plan Management,$43634
Shared Accommodation Supports,$10708
Support Coordination,$34381
Therapy,$147187
Total,$1238500
,
Service Type,Active Providers,Registered Providers,Unregistered Providers
,,,
Capital,5,<5,<5
Community Participation Care,22,<5,20
Early Childhood Supports,12,<5,8
Group Centre Care,<5,<5,<5
High Needs Personal Care,<5,<5,<5
Other Capacity Building,14,<5,11
Other Core,31,12,19
Personal Care,13,<5,13
Plan Management,20,20,<5
Shared Accommodation Supports,<5,<5,<5
Support Coordination,10,6,<5
Therapy,46,18,28
Total,134,57,77
,
