Service Type,Current participants
Capital,191.00 - 200.00
Community Participation Care,351.00 - 360.00
Early Childhood Supports,161.00 - 170.00
Group Centre Care,71.00 - 80.00
High Needs Personal Care,71.00 - 80.00
Other Capacity Building,531.00 - 540.00
Other Core,571.00 - 580.00
Personal Care,231.00 - 240.00
Plan Management,621.00 - 630.00
Shared Accommodation Supports,121.00 - 130.00
Support Coordination,421.00 - 430.00
Therapy,641.00 - 650.00
Total,1031 - 1040
,
Participant profile,Current participants
Aboriginal and Torres Strait Islander participants,91.00 - 100.00
Cultural and Linguistically Diverse participants,201.00 - 210.00
,
Service Type,Current spend
Capital,$1032252
Community Participation Care,$9004568
Early Childhood Supports,$1095011
Group Centre Care,$310635
High Needs Personal Care,$1658863
Other Capacity Building,$5727790
Other Core,$8109593
Personal Care,$8682522
Plan Management,$808729
Shared Accommodation Supports,$13955715
Support Coordination,$2514028
Therapy,$5020427
Total,$57920100
,
Service Type,Active Providers,Registered Providers,Unregistered Providers
,,,
Capital,150,99,51
Community Participation Care,364,154,210
Early Childhood Supports,130,50,80
Group Centre Care,41,23,18
High Needs Personal Care,67,40,27
Other Capacity Building,417,159,258
Other Core,642,187,455
Personal Care,297,114,183
Plan Management,78,78,<5
Shared Accommodation Supports,99,59,40
Support Coordination,250,157,93
Therapy,468,182,286
Total,1806,654,1152
,
