Service Type,Current participants
Capital,161.00 - 170.00
Community Participation Care,271.00 - 280.00
Early Childhood Supports,71.00 - 80.00
Group Centre Care,111.00 - 120.00
High Needs Personal Care,21.00 - 30.00
Other Capacity Building,251.00 - 260.00
Other Core,361.00 - 370.00
Personal Care,171.00 - 180.00
Plan Management,481.00 - 490.00
Shared Accommodation Supports,131.00 - 140.00
Support Coordination,271.00 - 280.00
Therapy,411.00 - 420.00
Total,551.00 - 560.00
,
Participant profile,Current participants
Aboriginal and Torres Strait Islander participants,61.00 - 70.00
Cultural and Linguistically Diverse participants,<=20
,
Service Type,Current spend
Capital,$757964
Community Participation Care,$6411557
Early Childhood Supports,$283230
Group Centre Care,$822277
High Needs Personal Care,$741332
Other Capacity Building,$1757434
Other Core,$2548955
Personal Care,$4912324
Plan Management,$622446
Shared Accommodation Supports,$9181184
Support Coordination,$1057731
Therapy,$2218429
Total,$31314900
,
Service Type,Active Providers,Registered Providers,Unregistered Providers
,,,
Capital,132,62,70
Community Participation Care,191,28,163
Early Childhood Supports,31,13,18
Group Centre Care,23,10,13
High Needs Personal Care,41,7,34
Other Capacity Building,145,50,95
Other Core,345,110,235
Personal Care,184,20,164
Plan Management,51,51,<5
Shared Accommodation Supports,66,16,50
Support Coordination,79,37,42
Therapy,221,75,146
Total,895,293,602
,
