Service Type,Current participants
Capital,<=20
Community Participation Care,<=20
Early Childhood Supports,<=20
Group Centre Care,<=20
High Needs Personal Care,<=20
Other Capacity Building,<=20
Other Core,<=20
Personal Care,<=20
Plan Management,<=20
Shared Accommodation Supports,<=20
Support Coordination,<=20
Therapy,<=20
Total,21.00 - 30.00
,
Participant profile,Current participants
Aboriginal and Torres Strait Islander participants,<=20
Cultural and Linguistically Diverse participants,<=20
,
Service Type,Current spend
Capital,$3392
Community Participation Care,$79986
Early Childhood Supports,$31305
Group Centre Care,$39
High Needs Personal Care,$37
Other Capacity Building,$77337
Other Core,$52723
Personal Care,$50310
Plan Management,$16657
Shared Accommodation Supports,$31900
Support Coordination,$6353
Therapy,$58221
Total,$408300
,
Service Type,Active Providers,Registered Providers,Unregistered Providers
,,,
Capital,<5,<5,<5
Community Participation Care,18,<5,14
Early Childhood Supports,8,<5,5
Group Centre Care,<5,<5,<5
High Needs Personal Care,<5,<5,<5
Other Capacity Building,6,<5,<5
Other Core,19,10,9
Personal Care,7,<5,5
Plan Management,8,8,<5
Shared Accommodation Supports,<5,<5,<5
Support Coordination,8,5,<5
Therapy,17,5,12
Total,69,30,39
,
