Service Type,Current participants
Capital,111.00 - 120.00
Community Participation Care,211.00 - 220.00
Early Childhood Supports,51.00 - 60.00
Group Centre Care,91.00 - 100.00
High Needs Personal Care,41.00 - 50.00
Other Capacity Building,221.00 - 230.00
Other Core,291.00 - 300.00
Personal Care,111.00 - 120.00
Plan Management,311.00 - 320.00
Shared Accommodation Supports,71.00 - 80.00
Support Coordination,221.00 - 230.00
Therapy,261.00 - 270.00
Total,411.00 - 420.00
,
Participant profile,Current participants
Aboriginal and Torres Strait Islander participants,21.00 - 30.00
Cultural and Linguistically Diverse participants,31.00 - 40.00
,
Service Type,Current spend
Capital,$508048
Community Participation Care,$6259724
Early Childhood Supports,$276080
Group Centre Care,$1478254
High Needs Personal Care,$572971
Other Capacity Building,$2127485
Other Core,$3057705
Personal Care,$4905481
Plan Management,$409984
Shared Accommodation Supports,$10063283
Support Coordination,$913190
Therapy,$1819542
Total,$32391700
,
Service Type,Active Providers,Registered Providers,Unregistered Providers
,,,
Capital,82,53,29
Community Participation Care,225,63,162
Early Childhood Supports,57,20,37
Group Centre Care,40,16,24
High Needs Personal Care,45,16,29
Other Capacity Building,148,69,79
Other Core,347,124,223
Personal Care,144,37,107
Plan Management,57,57,<5
Shared Accommodation Supports,45,17,28
Support Coordination,99,67,32
Therapy,273,103,170
Total,984,365,619
,
