Service Type,Current participants
Capital,<=20
Community Participation Care,21.00 - 30.00
Early Childhood Supports,<=20
Group Centre Care,<=20
High Needs Personal Care,<=20
Other Capacity Building,31.00 - 40.00
Other Core,61.00 - 70.00
Personal Care,<=20
Plan Management,41.00 - 50.00
Shared Accommodation Supports,<=20
Support Coordination,21.00 - 30.00
Therapy,31.00 - 40.00
Total,71.00 - 80.00
,
Participant profile,Current participants
Aboriginal and Torres Strait Islander participants,<=20
Cultural and Linguistically Diverse participants,<=20
,
Service Type,Current spend
Capital,$220826
Community Participation Care,$697950
Early Childhood Supports,$64727
Group Centre Care,$149580
High Needs Personal Care,$4038
Other Capacity Building,$358726
Other Core,$551304
Personal Care,$575786
Plan Management,$54578
Shared Accommodation Supports,$172111
Support Coordination,$71976
Therapy,$296686
Total,$3218300
,
Service Type,Active Providers,Registered Providers,Unregistered Providers
,,,
Capital,27,18,9
Community Participation Care,37,10,27
Early Childhood Supports,13,5,8
Group Centre Care,14,6,8
High Needs Personal Care,6,<5,<5
Other Capacity Building,58,16,42
Other Core,126,39,87
Personal Care,30,5,25
Plan Management,24,24,<5
Shared Accommodation Supports,9,6,<5
Support Coordination,17,13,<5
Therapy,78,28,50
Total,321,126,195
,
