Service Type,Current participants
Capital,161.00 - 170.00
Community Participation Care,331.00 - 340.00
Early Childhood Supports,81.00 - 90.00
Group Centre Care,131.00 - 140.00
High Needs Personal Care,71.00 - 80.00
Other Capacity Building,261.00 - 270.00
Other Core,431.00 - 440.00
Personal Care,191.00 - 200.00
Plan Management,481.00 - 490.00
Shared Accommodation Supports,101.00 - 110.00
Support Coordination,331.00 - 340.00
Therapy,431.00 - 440.00
Total,601.00 - 610.00
,
Participant profile,Current participants
Aboriginal and Torres Strait Islander participants,61.00 - 70.00
Cultural and Linguistically Diverse participants,31.00 - 40.00
,
Service Type,Current spend
Capital,$783589
Community Participation Care,$9198532
Early Childhood Supports,$410227
Group Centre Care,$1641577
High Needs Personal Care,$831425
Other Capacity Building,$2004722
Other Core,$4532486
Personal Care,$5297808
Plan Management,$634781
Shared Accommodation Supports,$9930017
Support Coordination,$1305339
Therapy,$3084004
Total,$39654500
,
Service Type,Active Providers,Registered Providers,Unregistered Providers
,,,
Capital,105,58,47
Community Participation Care,334,82,252
Early Childhood Supports,65,29,36
Group Centre Care,56,22,34
High Needs Personal Care,69,23,46
Other Capacity Building,194,83,111
Other Core,466,151,315
Personal Care,225,64,161
Plan Management,61,60,<5
Shared Accommodation Supports,57,28,29
Support Coordination,127,90,37
Therapy,336,118,218
Total,1283,420,863
,
