Service Type,Current participants
Capital,<=20
Community Participation Care,<=20
Early Childhood Supports,<=20
Group Centre Care,<=20
High Needs Personal Care,<=20
Other Capacity Building,<=20
Other Core,21.00 - 30.00
Personal Care,<=20
Plan Management,41.00 - 50.00
Shared Accommodation Supports,<=20
Support Coordination,21.00 - 30.00
Therapy,31.00 - 40.00
Total,51.00 - 60.00
,
Participant profile,Current participants
Aboriginal and Torres Strait Islander participants,<=20
Cultural and Linguistically Diverse participants,<=20
,
Service Type,Current spend
Capital,$229367
Community Participation Care,$285930
Early Childhood Supports,$83266
Group Centre Care,$51310
High Needs Personal Care,$958
Other Capacity Building,$52263
Other Core,$97668
Personal Care,$48867
Plan Management,$60833
Shared Accommodation Supports,$241416
Support Coordination,$107976
Therapy,$156515
Total,$1416400
,
Service Type,Active Providers,Registered Providers,Unregistered Providers
,,,
Capital,23,9,14
Community Participation Care,25,<5,22
Early Childhood Supports,10,<5,6
Group Centre Care,<5,<5,<5
High Needs Personal Care,<5,<5,<5
Other Capacity Building,10,<5,8
Other Core,38,7,31
Personal Care,16,<5,14
Plan Management,13,13,<5
Shared Accommodation Supports,8,<5,7
Support Coordination,13,7,6
Therapy,34,10,24
Total,122,36,86
,
