Service Type,Current participants
Capital,31.00 - 40.00
Community Participation Care,71.00 - 80.00
Early Childhood Supports,31.00 - 40.00
Group Centre Care,21.00 - 30.00
High Needs Personal Care,<=20
Other Capacity Building,71.00 - 80.00
Other Core,91.00 - 100.00
Personal Care,41.00 - 50.00
Plan Management,91.00 - 100.00
Shared Accommodation Supports,21.00 - 30.00
Support Coordination,81.00 - 90.00
Therapy,111.00 - 120.00
Total,161.00 - 170.00
,
Participant profile,Current participants
Aboriginal and Torres Strait Islander participants,<=20
Cultural and Linguistically Diverse participants,<=20
,
Service Type,Current spend
Capital,$619346
Community Participation Care,$2641526
Early Childhood Supports,$343450
Group Centre Care,$300943
High Needs Personal Care,$159352
Other Capacity Building,$507362
Other Core,$992771
Personal Care,$2226221
Plan Management,$116374
Shared Accommodation Supports,$6126444
Support Coordination,$395686
Therapy,$752435
Total,$15181900
,
Service Type,Active Providers,Registered Providers,Unregistered Providers
,,,
Capital,38,32,6
Community Participation Care,84,44,40
Early Childhood Supports,46,33,13
Group Centre Care,22,18,<5
High Needs Personal Care,25,12,13
Other Capacity Building,73,53,20
Other Core,110,67,43
Personal Care,55,27,28
Plan Management,30,30,<5
Shared Accommodation Supports,17,16,<5
Support Coordination,65,55,10
Therapy,139,94,45
Total,446,299,147
,
